,Date,Open,High,Low,Close,CRatio,Enter,Stop,EnterPrice,Shares,Capital,Commisions,DayCng,Down
2488,2016-06-03,213.12,219.04,207.04,208.32,0.8168587022437842,1,222.27632,269.28,906774.7568740837,299453295.7100973,0.0,0.003403014098201096,0.0
2489,2016-06-06,207.2,211.04,204.64,205.76,0.8302919202985449,1,220.88,269.28,906774.7568740837,301774639.087695,0.0,0.007751937984496138,0.0
2490,2016-06-07,203.84,206.4,201.6,206.24,0.8448587399193471,1,218.49584,269.28,906774.7568740837,301339387.2043954,0.0,-0.0014423076923077982,-0.14423076923077982
2491,2016-06-08,205.76,209.6,204.16,207.36,0.838594351483362,1,218.74976,269.28,906774.7568740837,300323799.47669643,0.0,-0.003370245546461259,-0.48076923076924016
2492,2016-06-09,211.36,213.92,208.8,211.2,0.8452655889145497,1,219.21664,269.28,906774.7568740837,296841784.41029996,0.0,-0.011594202898550732,-1.63461538461539
2493,2016-06-10,220.96,231.36,219.04,230.24,0.8991552323571683,1,222.73008,230.24,1243438.2708388113,286289227.4779279,97371.44363333083,-0.03554943234604091,-5.131448970192309
2494,2016-06-13,240.32,264.8,234.56,264.32,0.9588476470577205,0,243.10144000000003,0.0,0.0,270250870.3043009,45950.459529851236,-0.056021518220987,-10.44612923030731
2495,2016-06-14,264.32,273.12,254.72,258.56,0.9343664113780121,1,281.07504,258.56,1045037.6224332812,270204927.6563492,45934.83770157937,-0.00017000000000000348,-10.461353388338157
2496,2016-06-15,256.0,258.56,244.96,256.0,0.9234296159298312,1,276.59616,258.56,1045037.6224332812,272880223.96977836,0.0,0.00990099009900991,-9.574832134757349
2497,2016-06-16,267.68,276.8,246.56,249.28,0.9154064744801513,1,274.68928,249.28,1015978.3556550429,253263084.4976891,86138.7358994201,-0.07188919441176456,-16.075424607138235
2498,2016-06-17,249.12,253.76,244.48,249.28,0.9108400239718454,1,271.03392,249.28,1015978.3556550429,253263084.4976891,0.0,0.0,-16.075424607138235
2499,2016-06-20,232.8,233.12,224.96,231.36,0.9273095369666603,1,270.60688,249.28,1015978.3556550429,271469416.63102746,0.0,0.07188703465982016,-10.042335747060882
2500,2016-06-21,227.52,237.6,227.04,232.96,0.9385474383673215,1,252.96320000000003,249.28,1015978.3556550429,269843851.2619794,0.0,-0.0059880239520957446,-10.581004395282068
2501,2016-06-22,233.12,244.48,226.56,241.12,1.0042694497153701,0,255.46752,0.0,0.0,261509003.79029465,44464.089539571825,-0.030887668674698943,-13.34294870474495
2502,2016-06-23,228.0,231.36,216.32,217.76,0.9364820846905536,1,265.58688,217.76,1200700.529296704,261464547.2596503,44448.97303414055,-0.00017000000000000348,-13.357680403465144
2503,2016-06-24,260.0,275.2,239.2,269.28,1.0764730463852905,0,243.78432,0.0,0.0,210711129.9194841,35826.98267336677,-0.1941120426157239,-30.17599803731289
2504,2016-06-27,270.4,285.92,267.68,268.96,1.0071790540540542,0,299.02207999999996,0.0,0.0,210711129.9194841,0.0,0.0,-30.17599803731289
2505,2016-06-28,258.56,258.88,240.48,241.6,0.9254689042448173,1,296.81808,241.6,872000.4512723419,210675309.02739778,35814.802534657625,-0.0001700000000001145,-30.187868117646556
2506,2016-06-29,233.92,234.08,225.44,228.32,0.8884142552055525,1,269.45808,241.6,872000.4512723419,222255475.0202945,0.0,0.05496688741721867,-26.350512524113213
2507,2016-06-30,225.12,228.32,219.68,220.96,0.8640132669983417,1,255.39936,241.6,872000.4512723419,228673398.3416589,0.0,0.02887633396107958,-24.223785327697158
2508,2016-07-01,220.96,220.96,212.96,214.24,0.8368271954674221,1,244.64816000000002,241.6,872000.4512723419,234533241.37420905,0.0,0.0256253813300793,-22.281990930969442
2509,2016-07-05,217.92,226.4,216.96,217.92,0.8541666666666667,1,237.7272,241.6,872000.4512723419,231324279.71352684,0.0,-0.013682331945270576,-23.345354529177463
2510,2016-07-06,221.44,224.96,212.32,212.8,0.8432919954904172,1,241.60816,241.6,872000.4512723419,235788922.0240412,0.0,0.019300361881785078,-21.86589213167065
2511,2016-07-07,209.12,217.44,205.76,208.8,0.831081081081081,1,236.81472000000002,241.6,872000.4512723419,239276923.8291306,0.0,0.014792899408283988,-20.710062133618436
2512,2016-07-08,201.76,202.88,193.92,195.36,0.8004851425106125,1,231.83504000000002,241.6,872000.4512723419,250996609.89423084,0.0,0.048979591836734615,-16.826473340163016
2513,2016-07-11,192.16,196.0,190.4,195.2,0.8211036992116435,1,217.44048,241.6,872000.4512723419,251136129.96643445,0.0,0.0005558643690941611,-16.78024014024092
2514,2016-07-12,190.72,195.36,190.24,190.88,0.8379715522572665,1,212.50768,241.6,872000.4512723419,254903171.91593096,0.0,0.014999999999999902,-15.531943742344534
2515,2016-07-13,188.96,192.48,187.36,188.0,0.8165309956167813,1,206.12784,241.6,872000.4512723419,257414533.2155953,0.0,0.009852216748768461,-14.699746143746939
2516,2016-07-14,185.76,188.64,184.48,187.84,0.8083228247162674,1,201.16288,241.6,872000.4512723419,257554053.28779888,0.0,0.0005420054200542257,-14.653512943824854
2517,2016-07-15,186.08,192.96,184.96,186.88,0.7923702313946216,1,200.29952,241.6,872000.4512723419,258391173.72102034,0.0,0.003250270855904791,-14.376113744292319
2518,2016-07-18,187.52,188.48,181.76,183.68,0.7888395688015218,1,199.23904,241.6,872000.4512723419,261181575.1650918,0.0,0.010799136069114423,-13.451449745850564
2519,2016-07-19,183.52,186.4,180.8,182.88,0.7604828462515884,1,195.83808000000002,241.6,872000.4512723419,261879175.5261097,0.0,0.0026709401709401615,-13.220283746240113
2520,2016-07-20,179.84,181.6,176.64,178.4,0.7623056994818653,1,194.4352,241.6,872000.4512723419,265785737.54780978,0.0,0.014917421417155019,-11.92575414842164
2521,2016-07-21,178.88,185.6,177.44,183.2,0.7913043478260869,1,188.74944,241.6,872000.4512723419,261600135.38170254,0.0,-0.015748031496062964,-13.312750146084296
2522,2016-07-22,182.08,183.36,176.8,178.72,0.760759493670886,1,192.99679999999998,241.6,872000.4512723419,265506697.40340263,0.0,0.014933333333333243,-12.018220548265823
2523,2016-07-25,177.6,184.64,176.32,177.76,0.7910264290104486,1,188.14,241.6,872000.4512723419,266343817.8366241,0.0,0.0031529164477142047,-11.740821348733288
2524,2016-07-26,177.76,181.28,176.0,176.0,0.7996323529411765,1,187.60703999999998,241.6,872000.4512723419,267878538.6308634,0.0,0.005762179151388214,-11.232256149590313
2525,2016-07-27,173.92,178.88,170.4,172.0,0.7968944099378882,1,185.87216,241.6,872000.4512723419,271366540.4359528,0.0,0.013020833333333481,-10.076426151538097
2526,2016-07-28,172.96,174.88,167.84,168.96,0.795,1,182.39968,241.6,872000.4512723419,274017421.8078207,0.0,0.009768637532133528,-9.19799535301843
2527,2016-07-29,168.8,169.28,161.6,162.88,0.7697795071335927,1,179.81184000000002,241.6,872000.4512723419,279319184.5515565,0.0,0.01934826883910401,-7.4411337559790685
2528,2016-08-01,161.76,164.48,158.08,160.32,0.7923566878980892,1,173.6816,241.6,872000.4512723419,281551505.70681375,0.0,0.007992007992008165,-6.701402557225644
2529,2016-08-02,162.08,171.36,160.96,166.24,0.815741355444866,1,171.07136,166.24,1636692.582939993,272083774.9879444,92539.94707790761,-0.03362699373637268,-9.838753909046172
2530,2016-08-03,166.72,168.48,162.08,162.24,0.7997512437810945,1,177.74496,166.24,1636692.582939993,278630545.3197044,0.0,0.024061597690086645,-7.669330278368747
2531,2016-08-04,160.16,161.92,156.48,157.92,0.7905792488860598,1,173.97104,166.24,1636692.582939993,285701057.2780052,0.0,0.025375939849624052,-5.326352757237118
2532,2016-08-05,153.76,154.08,150.24,152.32,0.7523117569352709,1,169.224,166.24,1636692.582939993,294866535.74246913,0.0,0.03208065994500453,-2.289159674288732
2533,2016-08-08,150.4,151.2,148.8,148.8,0.758575197889182,1,163.19696,166.24,1636692.582939993,300627693.6344179,0.0,0.019538188277087087,-0.3800668792925954
2534,2016-08-09,146.84,148.8,143.52,146.24,0.7716743878226341,1,158.74752,166.24,1636692.582939993,304817626.64674425,0.0,0.013937282229965042,0.0
2535,2016-08-10,146.28,152.84,145.2,149.88,0.781959766385464,1,156.18752,166.24,1636692.582939993,298860065.64484274,0.0,-0.01954467353951872,-1.954467353951872
2536,2016-08-11,148.12,150.0,146.12,149.16,0.7633986928104575,1,159.69564,166.24,1636692.582939993,300038484.3045595,0.0,0.003943044906900228,-1.5678694158075435
2537,2016-08-12,149.2,151.08,146.64,147.8,0.7568807339449541,1,158.47951999999998,166.24,1636692.582939993,302264386.2173579,0.0,0.007418721361553526,-0.8376288659793785
2538,2016-08-15,146.16,146.56,144.64,145.36,0.7678803641092328,1,156.61084,166.24,1636692.582939993,306257916.1197315,0.0,0.013212042451808736,0.0
2539,2016-08-16,148.2,151.32,148.12,150.32,0.7890137328339576,1,153.46748000000002,166.24,1636692.582939993,298139920.90834916,0.0,-0.026507054296707855,-2.6507054296707855
2540,2016-08-17,149.84,153.76,145.88,146.32,0.7854381443298969,1,157.29708,166.24,1636692.582939993,304686691.2401091,0.0,0.0219587176108913,-0.5130397605814463
2541,2016-08-18,147.04,148.08,143.84,143.96,0.753957783641161,1,153.52944,166.24,1636692.582939993,308549285.7358475,0.0,0.012677266867211046,0.0
2542,2016-08-19,145.4,146.88,143.92,144.52,0.7495042961004627,1,150.98104,166.24,1636692.582939993,307632737.8894011,0.0,-0.0029705071079991763,-0.2970507107999176
2543,2016-08-22,145.52,147.44,144.44,145.08,0.7916129032258065,1,151.40288,166.24,1636692.582939993,306716190.0429547,0.0,-0.002979357310065933,-0.5941014215998242
2544,2016-08-23,144.04,145.0,143.12,144.8,0.8028534370946823,1,152.05708,166.24,1636692.582939993,307174463.9661779,0.0,0.0014941302027748904,-0.4455760661998709
2545,2016-08-24,145.28,149.44,145.04,147.84,0.840625,1,151.24328000000003,166.24,1636692.582939993,302198918.5140403,0.0,-0.01619778346121059,-2.0581370676851285
2546,2016-08-25,150.4,150.64,146.16,147.96,0.8450093518294702,1,153.77460000000002,166.24,1636692.582939993,302002515.4040875,0.0,-0.0006499133448873984,-2.121790791427969
2547,2016-08-26,146.76,153.4,142.64,148.44,0.8405172413793105,1,153.98880000000003,166.24,1636692.582939993,301216902.9642763,0.0,-0.0026013440277475874,-2.376405686399319
2548,2016-08-29,147.88,147.96,144.52,145.48,0.8123038292529817,1,155.46104,166.24,1636692.582939993,306061513.00977874,0.0,0.016083460117365833,-0.8062805007426066
2549,2016-08-30,144.8,146.8,143.68,144.36,0.8184653263589938,1,152.73968,166.24,1636692.582939993,307894608.70267147,0.0,0.005989304812834106,-0.21217907914279355
2550,2016-08-31,144.68,148.68,144.0,144.96,0.8314746487902509,1,151.60712,166.24,1636692.582939993,306912593.1529075,0.0,-0.003189453540293319,-0.5304476978569839
2551,2016-09-01,144.2,148.08,143.6,144.36,0.8264868685767548,1,151.70472,166.24,1636692.582939993,307894608.70267147,0.0,0.003199658703071595,-0.21217907914279355
2552,2016-09-02,141.32,141.88,139.0,139.2,0.7654952076677316,1,151.1424,166.24,1636692.582939993,316339942.4306419,0.0,0.027429300446523586,0.0
2553,2016-09-06,137.88,139.2,135.28,135.52,0.7724935732647814,1,145.96984,166.24,1636692.582939993,322362971.135861,0.0,0.01903973509933743,0.0
2554,2016-09-07,135.52,135.92,133.28,133.64,0.7708198837959974,1,142.43428,166.24,1636692.582939993,325439953.1917882,0.0,0.009545085296507105,0.0
2555,2016-09-08,133.72,135.72,133.32,134.04,0.7912713472485768,1,140.6736,166.24,1636692.582939993,324785276.15861225,0.0,-0.0020116676725003835,-0.20116676725003835
2556,2016-09-09,139.36,155.8,138.76,155.56,0.9293680297397771,1,140.7596,155.56,2016460.9731101696,313680668.977018,106687.70127061814,-0.0341906114493048,-3.6133498974049494
2557,2016-09-12,157.16,158.84,143.52,145.12,0.8778228141285467,1,164.25152,155.56,2016460.9731101696,334732521.53628814,0.0,0.06711236821805078,0.0
2558,2016-09-13,151.04,169.64,150.52,164.32,0.9370079232025157,1,154.52744,164.32,1920979.9572310126,315655426.5722,107359.34721260029,-0.056992057050602396,-5.69920570506024
2559,2016-09-14,162.2,165.88,155.48,163.56,0.9374676485788113,1,176.1892,164.32,1920979.9572310126,317115371.3396956,0.0,0.004625121713729419,-5.263053053744793
2560,2016-09-15,163.52,166.4,155.6,157.52,0.8960966522211845,1,176.57216,164.32,1920979.9572310126,328718090.2813709,0.0,0.03658832081415064,-1.796787245922038
2561,2016-09-16,160.8,163.68,154.6,155.64,0.8596197348780613,1,171.49300000000002,164.32,1920979.9572310126,332329532.6009652,0.0,0.010986442262739704,-0.7178833189838252
2562,2016-09-19,150.24,154.68,147.08,151.6,0.8734532692096023,1,170.3352,164.32,1920979.9572310126,340090291.6281785,0.0,0.023352601156069408,0.0
2563,2016-09-20,148.0,152.88,147.88,150.56,0.8849360755975543,1,167.03624,164.32,1920979.9572310126,342088110.78369874,0.0,0.0058743786714867685,0.0
2564,2016-09-21,148.32,150.44,137.96,138.64,0.7983193277310925,1,166.1658,164.32,1920979.9572310126,364986191.8738924,0.0,0.06693620844564241,0.0
2565,2016-09-22,134.96,136.56,133.6,134.24,0.7540777917189461,1,155.79067999999998,164.32,1920979.9572310126,373438503.6857088,0.0,0.023157894736842044,0.0
2566,2016-09-23,134.8,135.96,133.44,135.2,0.7657321349365815,1,151.4786,164.32,1920979.9572310126,371594362.9267671,0.0,-0.004938271604938094,-0.49382716049380937
2567,2016-09-26,140.16,144.0,139.28,142.48,0.8391203218101665,1,150.15895999999998,164.32,1920979.9572310126,357609628.83812535,0.0,-0.037634408602150504,-4.238683127571996
2568,2016-09-27,142.4,143.52,133.92,134.84,0.7963525351761377,1,155.77476,164.32,1920979.9572310126,372285915.7113702,0.0,0.04103996562097101,-0.30864197530863224
2569,2016-09-28,134.04,138.72,133.08,133.36,0.7738913179262961,1,146.64012000000002,164.32,1920979.9572310126,375128966.0480721,0.0,0.007636738906088736,0.0
2570,2016-09-29,134.04,146.56,132.0,141.56,0.8310610058647891,1,144.41280000000003,141.56,2499127.111322443,353776433.87880504,120324.8979841083,-0.05692051028267109,-5.692051028267109
2571,2016-09-30,137.04,139.48,134.44,136.28,0.8118508972601771,1,153.20312,141.56,2499127.111322443,366971825.02658755,0.0,0.03729867194122627,-2.1744897781205252
2572,2016-10-03,137.64,138.8,135.0,135.56,0.827439024390244,1,147.28884,141.56,2499127.111322443,368771196.5467397,0.0,0.004903296104603605,-1.694822334918722
2573,2016-10-04,134.44,138.48,132.36,135.08,0.827565320435053,1,145.97224,141.56,2499127.111322443,369970777.56017447,0.0,0.0032529140688533076,-1.3750440394508567
2574,2016-10-05,133.48,134.48,132.8,134.0,0.8008631813109237,1,145.66808,141.56,2499127.111322443,372669834.8404027,0.0,0.007295325587679091,-0.6555428746481406
2575,2016-10-06,134.4,135.4,132.28,132.8,0.7990043559427504,1,142.89248,141.56,2499127.111322443,375668787.37398964,0.0,0.008047210300429208,0.0
2576,2016-10-07,132.16,135.88,131.52,133.12,0.8199512883241308,1,141.7176,141.56,2499127.111322443,374869066.69836646,0.0,-0.002128791910590677,-0.21287919105906772
2577,2016-10-10,131.44,131.92,129.08,130.16,0.8388714733542321,1,142.32648,141.56,2499127.111322443,382266482.9478809,0.0,0.01973333333333338,0.0
2578,2016-10-11,131.04,139.28,130.84,137.12,0.9067295804764118,1,139.07132,137.12,2624515.4821418324,359873562.9112881,122398.62692299177,-0.05857934460774039,-5.85793446077404
2579,2016-10-12,136.64,139.08,134.16,137.48,0.9347826086956522,1,145.8492,137.12,2624515.4821418324,358928737.33771706,0.0,-0.0026254375729287682,-6.105098576833845
2580,2016-10-13,142.76,146.52,139.64,141.64,0.9488346219442867,1,146.09615999999997,141.64,2373631.3523991723,336201144.75381875,114347.26728717603,-0.06332062668616545,-12.050582577584446
2581,2016-10-14,137.6,141.16,136.56,140.24,0.9253731917336395,1,149.05039999999997,141.64,2373631.3523991723,339524228.6471775,0.0,0.009884213499011363,-11.181271758667622
2582,2016-10-17,139.32,141.4,138.6,139.56,0.9278763553449546,1,147.58132,141.64,2373631.3523991723,341138297.966809,0.0,0.004753914988814278,-10.759035075193724
2583,2016-10-18,135.68,136.72,133.64,134.0,0.9030732860520093,1,146.74432,141.64,2373631.3523991723,354335688.28614837,0.0,0.038686334539382194,-7.3066292514954
2584,2016-10-19,131.12,132.88,129.76,130.8,0.8754557032476126,1,140.70704,141.64,2373631.3523991723,361931308.61382574,0.0,0.02143622722400873,-5.319633093971188
2585,2016-10-20,131.04,132.44,128.6,129.12,0.8471965495995071,1,137.73312,141.64,2373631.3523991723,365919009.28585637,0.0,0.011017838405036784,-4.276460111270963
2586,2016-10-21,129.8,130.44,126.12,126.28,0.8316707710928447,1,136.16616000000002,141.64,2373631.3523991723,372660122.32667,0.0,0.01842241826673585,-2.513001021468231
2587,2016-10-24,123.52,123.64,121.36,121.8,0.8340807174887892,1,133.31988,141.64,2373631.3523991723,383293990.7854183,0.0,0.028535031847133796,0.0
2588,2016-10-25,121.88,124.64,121.68,122.92,0.851359898798229,1,128.75196,141.64,2373631.3523991723,380635523.6707312,0.0,-0.00693584344810505,-0.693584344810505
2589,2016-10-26,125.8,126.8,123.32,125.88,0.8763076923076923,1,129.01160000000002,141.64,2373631.3523991723,373609574.8676297,0.0,-0.0184584684459963,-2.5266286846668207
2590,2016-10-27,124.08,128.8,123.96,128.16,0.9072652096869462,1,131.74552,141.64,2373631.3523991723,368197695.38415956,0.0,-0.014485387547649387,-3.938568243745344
2591,2016-10-28,128.68,136.0,127.12,133.72,0.9320667857186652,1,133.70524,133.72,2654162.637212294,354914627.84802794,120712.01555361773,-0.03607591167096447,-7.404071970770376
2592,2016-10-31,132.96,137.52,132.6,136.56,0.9557422408963583,0,139.93720000000002,0.0,0.0,347317751.9013321,59054.05701291865,-0.021404798085551957,-9.386069113780337
2593,2016-11-01,136.56,147.08,136.56,140.44,0.9903948239060832,0,143.11004,0.0,0.0,347317751.9013321,0.0,0.0,-9.386069113780337
2594,2016-11-02,141.24,145.08,140.48,143.68,1.0072992700729928,0,148.15812,0.0,0.0,347317751.9013321,0.0,0.0,-9.386069113780337
2595,2016-11-03,143.64,153.48,142.84,151.52,1.0666666151368784,0,151.63048,0.0,0.0,347317751.9013321,0.0,0.0,-9.386069113780337
2596,2016-11-04,149.88,152.72,145.92,151.76,1.0653100362191217,0,160.53808,0.0,0.0,347317751.9013321,0.0,0.0,-9.386069113780337
2597,2016-11-07,138.64,140.12,132.48,132.76,1.0308539393939395,0,161.16744,0.0,0.0,347317751.9013321,0.0,0.0,-9.386069113780337
2598,2016-11-08,133.48,135.08,128.0,128.72,1.0353591160220992,0,143.00896,0.0,0.0,347317751.9013321,0.0,0.0,-9.386069113780337
2599,2016-11-09,135.88,136.12,123.64,125.6,0.8832923290360977,1,139.6158,125.6,2764798.6296457713,347258707.88350886,59033.98034019651,-0.00017000000000000348,-9.401473482030987
2600,2016-11-10,121.84,133.08,120.76,128.64,0.88,1,137.9088,125.6,2764798.6296457713,338853720.0493857,0.0,-0.02420382165605095,-11.594304060172911
2601,2016-11-11,130.72,132.36,125.2,125.76,0.8593086719223773,1,142.12316,125.6,2764798.6296457713,346816340.1027655,0.0,0.023498694516971064,-9.516885617722682
2602,2016-11-14,126.4,129.84,124.52,125.16,0.8670658163433643,1,138.97312000000002,125.6,2764798.6296457713,348475219.280553,0.0,0.004783163265306145,-9.084090108878872
2603,2016-11-15,123.8,125.32,119.76,119.76,0.8488888888888888,1,138.43592,125.6,2764798.6296457713,363405131.88064015,0.0,0.042843541732783263,-5.188930529284663
2604,2016-11-16,122.12,122.24,119.16,120.4,0.8537647790914749,1,132.2572,125.6,2764798.6296457713,361635660.7576668,0.0,-0.004869141813755418,-5.650579072051398
2605,2016-11-17,120.2,120.64,116.84,116.92,0.8535805626598465,1,132.65856000000002,125.6,2764798.6296457713,371257159.98883414,0.0,0.026605504587156048,-3.140365120757338
2606,2016-11-18,116.68,118.24,115.56,116.24,0.8279639175257731,1,128.10468,125.6,2764798.6296457713,373137223.0569933,0.0,0.005064045278522666,-2.6498635440676876
2607,2016-11-21,114.88,114.96,110.84,111.12,0.8107049608355091,1,126.77784,125.6,2764798.6296457713,387292992.0407796,0.0,0.03793716656787183,0.0
2608,2016-11-22,111.04,114.24,110.56,111.64,0.8084690553745929,1,121.10520000000001,125.6,2764798.6296457713,385855296.7533638,0.0,-0.003712164477441493,-0.3712164477441493
2609,2016-11-23,112.8,113.8,111.52,111.92,0.8055735580038885,1,121.0914,125.6,2764798.6296457713,385081153.13706297,0.0,-0.0020063055316710265,-0.5711022272986921
2610,2016-11-25,111.72,112.8,111.16,111.28,0.7956157317859446,1,119.77,125.6,2764798.6296457713,386850624.2600363,0.0,0.004595060310166543,-0.11422044545973398
2611,2016-11-28,112.6,114.2,111.32,112.24,0.8208489388264669,1,117.45324,125.6,2764798.6296457713,384196417.57557636,0.0,-0.006861063464837058,-0.7995431182181489
2612,2016-11-29,112.36,113.44,109.92,111.52,0.8113207547169812,1,117.74127999999999,125.6,2764798.6296457713,386187072.5889213,0.0,0.005181347150259086,-0.2855511136493405
2613,2016-11-30,109.92,112.16,109.6,111.56,0.8279503105590061,1,116.73867999999999,125.6,2764798.6296457713,386076480.64373547,0.0,-0.000286368843069873,-0.31410622501427676
2614,2016-12-01,111.32,117.92,110.92,115.84,0.8440311937612477,1,116.30768,115.84,3218433.170331782,372823298.4512337,126803.03450515121,-0.03432786729303927,-3.736110357509992
2615,2016-12-02,116.48,117.12,112.6,115.88,0.8414778997927352,1,121.20312,115.84,3218433.170331782,372694561.12442046,0.0,-0.0003453038674031683,-3.7693506508948094
2616,2016-12-05,111.84,112.32,107.84,108.12,0.7698161065313888,1,121.35615999999999,115.84,3218433.170331782,397669602.52619505,0.0,0.06701208981001705,0.0
2617,2016-12-06,106.2,107.0,104.0,104.6,0.7616279069767441,1,113.87876,115.84,3218433.170331782,408998487.28576297,0.0,0.028488183878277784,0.0
2618,2016-12-07,104.08,105.48,102.04,104.88,0.789405684754522,1,110.18292,115.84,3218433.170331782,408097325.99807006,0.0,-0.002203336480956941,-0.2203336480956941
2619,2016-12-08,105.04,108.72,104.4,105.12,0.8040712468193384,1,110.42524,115.84,3218433.170331782,407324902.0371904,0.0,-0.0018927444794953896,-0.4091910607491478
2620,2016-12-09,106.0,106.16,103.52,103.88,0.7720105124835742,1,110.98552000000001,115.84,3218433.170331782,411315759.16840184,0.0,0.009797724399494445,0.0
2621,2016-12-12,104.0,105.8,103.72,104.68,0.803560076287349,1,109.90252,115.84,3218433.170331782,408741012.63213634,0.0,-0.006259780907668433,-0.6259780907668433
2622,2016-12-13,104.44,107.48,104.08,105.64,0.8101910828025478,1,110.57692,115.84,3218433.170331782,405651316.78861785,0.0,-0.0075590551181101695,-1.3771517996870264
2623,2016-12-14,106.2,106.6,102.16,105.24,0.8311279143037177,1,111.51808,115.84,3218433.170331782,406938690.0567506,0.0,0.0031735956839098467,-1.0641627543035992
2624,2016-12-15,103.68,105.28,102.88,103.88,0.812063492063492,1,111.41324,115.84,3218433.170331782,411315759.16840184,0.0,0.010756089844985883,0.0
2625,2016-12-16,102.36,103.96,101.8,102.44,0.783558124598587,1,109.33104,115.84,3218433.170331782,415950302.9336796,0.0,0.011267605633802802,0.0
2626,2016-12-19,101.32,101.36,98.68,98.88,0.7648595689092097,1,107.52051999999999,115.84,3218433.170331782,427407925.0200607,0.0,0.027545651501083235,0.0
2627,2016-12-20,97.92,98.16,96.4,97.0,0.7562747688243064,1,103.67792,115.84,3218433.170331782,433458579.3802845,0.0,0.014156626506024228,0.0
2628,2016-12-21,96.36,96.64,95.2,95.32,0.7468522200132538,1,101.60324,115.84,3218433.170331782,438865547.10644186,0.0,0.012474012474012364,0.0
2629,2016-12-22,95.36,97.56,94.96,97.08,0.7475474166121648,1,99.60923999999999,115.84,3218433.170331782,433201104.7266579,0.0,-0.01290701085362278,-1.290701085362278
2630,2016-12-23,97.4,97.92,96.4,96.6,0.7501639344262295,1,101.0992,115.84,3218433.170331782,434745952.64841723,0.0,0.0035661218424964947,-0.938691698445282
2631,2016-12-27,96.44,96.56,94.88,95.28,0.7805989583333334,1,100.44336,115.84,3218433.170331782,438994284.43325514,0.0,0.009771986970683821,0.0
2632,2016-12-28,94.8,98.76,94.48,98.48,0.81293157564344,1,99.06056,115.84,3218433.170331782,428695298.2881934,0.0,-0.02346041055718484,-2.346041055718484
2633,2016-12-29,98.8,101.36,97.92,100.0,0.8273514851485148,1,102.39872,115.84,3218433.170331782,423803279.8692891,0.0,-0.011411411411411443,-3.4604105571847565
2634,2016-12-30,98.96,103.16,98.92,102.04,0.8488512183282213,1,103.76172,115.84,3218433.170331782,417237676.20181227,0.0,-0.015492102065613578,-4.956011730205279
2635,2017-01-03,97.92,98.64,94.56,94.8,0.8258354755784061,1,106.09060000000001,115.84,3218433.170331782,440539132.3550144,0.0,0.05584696081456353,0.0
2636,2017-01-04,93.68,93.72,88.84,89.92,0.7985175202156334,1,99.15204,115.84,3218433.170331782,456245086.2262335,0.0,0.03565166569257738,0.0
2637,2017-01-05,90.6,92.32,89.44,89.6,0.7938775510204082,1,94.61744,115.84,3218433.170331782,457274984.84073967,0.0,0.0022573363431150906,0.0
2638,2017-01-06,88.64,89.4,86.52,88.52,0.7774725274725275,1,94.47327999999999,115.84,3218433.170331782,460750892.664698,0.0,0.007601351351351315,0.0
2639,2017-01-09,88.8,89.64,86.8,88.16,0.7901572112098428,1,93.61936,115.84,3218433.170331782,461909528.6060175,0.0,0.0025146689019279744,0.0
2640,2017-01-10,87.2,88.84,86.52,87.6,0.7837653478854024,1,93.29704,115.84,3218433.170331782,463711851.1814033,0.0,0.0039018952062430667,0.0
2641,2017-01-11,87.64,89.36,85.4,85.76,0.7781617138908086,1,92.86264,115.84,3218433.170331782,469633768.2148137,0.0,0.01277068295391448,0.0
2642,2017-01-12,86.36,90.04,85.52,85.6,0.7914951989026062,1,91.3806,115.84,3218433.170331782,470148717.52206683,0.0,0.0010964912280702066,0.0
2643,2017-01-13,85.2,86.8,84.64,85.8,0.7723521320495187,1,91.25828,115.84,3218433.170331782,469505030.8880004,0.0,-0.0013691128148960452,-0.13691128148960452
2644,2017-01-17,87.0,87.28,85.16,85.56,0.7971793149764942,1,91.25731999999999,115.84,3218433.170331782,470277454.84888005,0.0,0.0016451878256100727,0.0
2645,2017-01-18,84.92,85.64,83.92,85.24,0.8353413654618475,1,90.68448000000001,115.84,3218433.170331782,471307353.46338624,0.0,0.0021899808376677488,0.0
2646,2017-01-19,84.64,86.92,84.4,86.16,0.8508655126498003,1,89.99396,115.84,3218433.170331782,468346394.946681,0.0,-0.006282436492761501,-0.6282436492761501
2647,2017-01-20,85.2,85.52,82.72,82.84,0.7964113181504485,1,90.54344,115.84,3218433.170331782,479031593.0721825,0.0,0.022814733369983298,0.0
2648,2017-01-23,82.84,84.4,82.0,82.0,0.8094910591471802,1,87.21088,115.84,3218433.170331782,481735076.9352612,0.0,0.005643644181671625,0.0
2649,2017-01-24,81.04,81.16,77.8,78.24,0.7981254506128335,1,86.29552,115.84,3218433.170331782,493836385.65570873,0.0,0.02512025654730099,0.0
2650,2017-01-25,77.0,77.4,76.0,76.36,0.7942689199118296,1,82.61716,115.84,3218433.170331782,499887040.01593244,0.0,0.01225234619395188,0.0
2651,2017-01-26,76.6,77.6,75.88,76.68,0.7798972853998533,1,80.59272,115.84,3218433.170331782,498857141.40142626,0.0,-0.002060262683492131,-0.20602626834921312
2652,2017-01-27,76.44,77.16,75.56,75.88,0.7733918128654971,1,80.56104,115.84,3218433.170331782,501431887.93769175,0.0,0.005161290322580836,0.0
